category_list,status,country_code,funding_rounds,founded_year,success,startup_age,primary_industry
|Mobile|,operating,USA,1.0,2009.0,0,17,
|Solar|Mobile|Manufacturing|,acquired,USA,1.0,2007.0,1,19,
|Hardware + Software|,operating,BRA,1.0,2003.0,0,23,
|Colleges|Testing|Education|,operating,USA,1.0,2011.0,0,15,
|Semiconductors|,operating,ISR,7.0,2005.0,0,21,
|Biotechnology|,operating,USA,1.0,2009.0,0,17,
|Hospitality|,operating,USA,1.0,2012.0,0,14,
|Clean Technology|,operating,USA,1.0,2007.0,0,19,
Unknown,operating,USA,1.0,2011.0,0,15,Unknown
|Health and Wellness|,closed,USA,1.0,2011.0,0,15,
|Art|Independent Music Labels|Music|Video Streaming|Retail|Distribution|Entertainment|Games|,operating,USA,4.0,2011.0,0,15,
|Biotechnology|,operating,USA,2.0,1998.0,0,28,
|Software|,operating,GBR,1.0,2005.0,0,21,
|Health Care|,operating,USA,4.0,2005.0,0,21,
|Medical Devices|,operating,USA,2.0,2007.0,0,19,
|Local Search|Reviews and Recommendations|Personalization|Indoor Positioning|Advertising|Mobile Advertising|Local Advertising|Information Technology|Technology|Navigation|Services|Discounts|Private Social Networking|Windows Phone 7|Android|iPhone|Gps|Wire,operating,RUS,2.0,2008.0,0,18,
|Biotechnology|,operating,USA,1.0,2010.0,0,16,
|Clean Technology|,closed,USA,1.0,1987.0,0,39,
|E-Commerce|,operating,USA,1.0,2004.0,0,22,
|Software|,acquired,USA,3.0,2001.0,1,25,
|Predictive Analytics|Data Integration|Analytics|,operating,USA,3.0,2010.0,0,16,
|Hardware + Software|,operating,IND,1.0,2009.0,0,17,
|Biotechnology|,operating,USA,3.0,2009.0,0,17,
|Biotechnology|,operating,USA,1.0,2010.0,0,16,
|Biotechnology|,operating,USA,2.0,2006.0,0,20,
|Semiconductors|,operating,KOR,1.0,1972.0,0,54,
|Software|,operating,USA,1.0,1992.0,0,34,
|Mobile|,operating,USA,2.0,2011.0,0,15,
|Software|,operating,KOR,1.0,1999.0,0,27,
|Wireless|Education|Mobile|,operating,USA,6.0,2003.0,0,23,
|Public Relations|,operating,USA,1.0,1994.0,0,32,
|Mobile|,operating,USA,2.0,2011.0,0,15,
|Security|Mobile|Identity|Enterprise Software|,operating,USA,1.0,2014.0,0,12,
|Advertising|,operating,USA,3.0,2009.0,0,17,
|Games|,operating,PHL,1.0,2014.0,0,12,
|Education|,acquired,USA,2.0,2009.0,1,17,
|Semiconductors|,operating,CHN,4.0,2007.0,0,19,
|Mobile|,operating,FRA,2.0,2002.0,0,24,
Unknown,acquired,,1.0,1995.0,1,31,Unknown
|E-Commerce|Retail|,operating,USA,1.0,2009.0,0,17,
|Biotechnology|,operating,USA,6.0,2002.0,0,24,
|Security|,acquired,USA,2.0,2007.0,1,19,
|Hardware + Software|,operating,USA,1.0,2005.0,0,21,
|Hospitality|,operating,,1.0,2013.0,0,13,
|Biotechnology|,operating,USA,1.0,2009.0,0,17,
|E-Commerce|,operating,USA,3.0,1998.0,0,28,
|Search|,acquired,USA,4.0,2009.0,1,17,
|Nonprofits|,operating,DEU,2.0,2010.0,0,16,
|Charter Schools|Education|,operating,USA,2.0,2013.0,0,13,
|Virtualization|Social Games|Digital Media|,operating,USA,1.0,2013.0,0,13,
|Health Care|,operating,USA,4.0,2008.0,0,18,
|Alumni|College Recruiting|SaaS|,operating,USA,1.0,2013.0,0,13,
|Marketplaces|Alumni|Education|Curated Web|,operating,USA,1.0,2012.0,0,14,
|Crowdsourcing|Entrepreneur|Crowdfunding|Finance|,operating,USA,1.0,2012.0,0,14,
|Biotechnology|,operating,USA,7.0,1997.0,0,29,
|Biotechnology|,operating,USA,6.0,2005.0,0,21,
|Medical|,operating,USA,1.0,2013.0,0,13,
|Biotechnology|,operating,USA,1.0,2009.0,0,17,
|Teachers|Education|,operating,USA,1.0,2012.0,0,14,
|Online Shopping|,operating,TUR,1.0,2008.0,0,18,
|Q&A|Knowledge Management|Software|Customer Support Tools|Customer Service|SaaS|,operating,,1.0,2014.0,0,12,
|Consulting|,operating,FRA,3.0,2005.0,0,21,
|Biotechnology|,operating,GBR,1.0,2000.0,0,26,
|Reviews and Recommendations|Analytics|Personalization|Testing|Optimization|Software|,closed,USA,2.0,2005.0,0,21,
|Advertising|,operating,IND,1.0,2008.0,0,18,
|Biotechnology|,operating,CHE,1.0,2012.0,0,14,
|Semiconductors|,acquired,USA,3.0,2003.0,1,23,
|Finance|,operating,USA,1.0,2013.0,0,13,
|Health and Wellness|,operating,USA,1.0,2010.0,0,16,
|Biotechnology|,operating,USA,1.0,2006.0,0,20,
|Biotechnology|,operating,USA,2.0,2008.0,0,18,
|Biotechnology|,operating,IRL,1.0,1991.0,0,35,
|Software|,operating,IRL,1.0,2003.0,0,23,
|Software|,closed,SGP,1.0,1999.0,0,27,
|Software|,operating,USA,1.0,2000.0,0,26,
|Biotechnology|,acquired,DEU,1.0,1998.0,1,28,
|Lotteries|Gambling|Technology|,operating,CAN,1.0,2004.0,0,22,
|Mobile|,operating,,1.0,2010.0,0,16,
|Consulting|,operating,,1.0,2006.0,0,20,
|Recruiting|,operating,,2.0,2012.0,0,14,
|Art|,operating,USA,1.0,2010.0,0,16,
|Marketplaces|Ediscovery|Music|,operating,GBR,2.0,2006.0,0,20,
|Consumer Goods|Groceries|Crowdsourcing|E-Commerce|,operating,USA,1.0,1994.0,0,32,
|Security|,operating,GBR,1.0,2012.0,0,14,
|Broadcasting|Security|Semiconductors|,operating,USA,1.0,2004.0,0,22,
|Finance|Sales and Marketing|Social Media Marketing|Social Commerce|Internet Marketing|Software|,operating,USA,4.0,2010.0,0,16,
|Clean Technology|,operating,USA,3.0,2007.0,0,19,
|Public Relations|,acquired,USA,2.0,1998.0,1,28,
|Big Data|Apps|Technology|App Marketing|Mobile|,operating,CHL,1.0,2013.0,0,13,
|Semiconductors|,operating,USA,3.0,1998.0,0,28,
|Internet of Things|Big Data Analytics|Crowdsourcing|Maps|News|Software|,operating,,1.0,2011.0,0,15,
|Health Care|,operating,USA,1.0,2014.0,0,12,
|Clean Technology|,operating,USA,2.0,1999.0,0,27,
|Hardware + Software|,operating,USA,1.0,1996.0,0,30,
|Mobile|,operating,,5.0,2001.0,0,25,
|Startups|Mobile|Location Based Services|iPhone|Software|,operating,,2.0,2008.0,0,18,
|Health and Wellness|,operating,USA,2.0,2011.0,0,15,
|Semiconductors|,operating,USA,8.0,2010.0,0,16,
|Biotechnology|,acquired,USA,5.0,2000.0,1,26,
|SaaS|Enterprise Software|,operating,USA,2.0,2013.0,0,13,
|Education|,operating,GBR,1.0,2009.0,0,17,
|Customer Service|Education|,operating,CHN,3.0,2000.0,0,26,
|Clean Technology|,operating,USA,3.0,2010.0,0,16,
|Organic|Health Care|Nutrition|,operating,FIN,1.0,2013.0,0,13,
|Consulting|,operating,USA,1.0,1986.0,0,40,
|Software|,acquired,USA,1.0,1984.0,1,42,
|Biotechnology|,operating,DEU,1.0,2011.0,0,15,
|Semiconductors|,operating,SGP,2.0,2004.0,0,22,
|Health Care|Biotechnology|,operating,USA,5.0,2009.0,0,17,
|Sustainability|Open Source|Carbon|Clean Energy|Software|,operating,GBR,5.0,2007.0,0,19,
|Public Relations|,operating,USA,1.0,1989.0,0,37,
|Mobile|,acquired,DEU,2.0,2011.0,1,15,
|Biotechnology|,operating,USA,2.0,2007.0,0,19,
|Web Hosting|Networking|,operating,USA,1.0,2012.0,0,14,
|Senior Citizens|Real Estate|Finance|,operating,USA,1.0,2004.0,0,22,
|Medical|,operating,USA,1.0,2010.0,0,16,
|Manufacturing|Retail|Fashion|,operating,USA,1.0,1998.0,0,28,
|Biotechnology|,operating,USA,3.0,1997.0,0,29,
|Nonprofits|,operating,USA,1.0,2007.0,0,19,
|Biotechnology|,operating,USA,3.0,1995.0,0,31,
Unknown,operating,USA,1.0,1995.0,0,31,Unknown
|Clean Energy|Clean Technology|,operating,USA,1.0,2001.0,0,25,
|Medical|,operating,USA,1.0,2011.0,0,15,
|Biotechnology|,operating,USA,2.0,2007.0,0,19,
|Fashion|Retail|E-Commerce|,operating,USA,1.0,2011.0,0,15,
|Pharmaceuticals|Medical|,operating,USA,1.0,1990.0,0,36,
|Health and Wellness|,operating,USA,1.0,1980.0,0,46,
|Legal|,operating,USA,1.0,2012.0,0,14,
|Biotechnology|,operating,USA,2.0,1984.0,0,42,
|Health and Wellness|,operating,USA,1.0,2011.0,0,15,
|Health and Wellness|,operating,USA,1.0,1981.0,0,45,
|Curated Web|,closed,HKG,1.0,2006.0,0,20,
|Health and Wellness|,operating,USA,2.0,2012.0,0,14,
|Biotechnology|,operating,USA,1.0,2008.0,0,18,
|Pets|Medical|,operating,USA,1.0,1981.0,0,45,
|Software|,operating,USA,1.0,2012.0,0,14,
|Biotechnology|,operating,USA,2.0,1999.0,0,27,
|Medical|,operating,USA,1.0,2005.0,0,21,
|Manufacturing|,operating,,1.0,2011.0,0,15,
|Biotechnology|,operating,USA,1.0,1993.0,0,33,
|Clean Technology|,operating,USA,1.0,2010.0,0,16,
|Media|News|,operating,USA,1.0,2008.0,0,18,
|Biotechnology|,operating,USA,2.0,2006.0,0,20,
|Pharmaceuticals|Agriculture|Health and Wellness|,operating,ALB,1.0,2014.0,0,12,
|Design|,operating,USA,1.0,2011.0,0,15,
|Portals|Communities|Curated Web|,operating,USA,2.0,2000.0,0,26,
|Health Care|,operating,USA,1.0,1996.0,0,30,
|Real Estate|,operating,USA,1.0,2014.0,0,12,
|Software|Entertainment|Games|Technology|Broadcasting|Local Businesses|,operating,USA,1.0,2006.0,0,20,
|Education|,operating,USA,1.0,1979.0,0,47,
|Manufacturing|,operating,USA,3.0,1995.0,0,31,
|Technology|,operating,USA,1.0,2014.0,0,12,
|Maps|Business Services|Location Based Services|Enterprise Software|,operating,USA,1.0,2011.0,0,15,
|Biotechnology|,operating,USA,1.0,2004.0,0,22,
|Biotechnology|,operating,USA,1.0,1985.0,0,41,
|Games|,operating,USA,2.0,2005.0,0,21,
|Productivity Software|SaaS|Manufacturing|Defense|Aerospace|Automotive|Software|,operating,BEL,2.0,2010.0,0,16,
|Ticketing|Events|Curated Web|,acquired,DEU,2.0,2006.0,1,20,
|Clean Technology|,operating,USA,1.0,2013.0,0,13,
|Analytics|,operating,USA,1.0,2011.0,0,15,
|Biotechnology|,operating,USA,1.0,2010.0,0,16,
|Colleges|Software|Social Media|Politics|Nonprofits|,operating,USA,2.0,2011.0,0,15,
|Consulting|,operating,USA,1.0,2001.0,0,25,
|Health Care|Biotechnology|,operating,USA,4.0,2002.0,0,24,
|Marketplaces|Music|Curated Web|,acquired,USA,2.0,2011.0,1,15,
Unknown,operating,FRA,1.0,2013.0,0,13,Unknown
Unknown,operating,USA,1.0,2011.0,0,15,Unknown
|Home Automation|,operating,GBR,1.0,2013.0,0,13,
|Exercise|Tracking|Hardware|Technology|Fitness|Health and Wellness|Hardware + Software|,operating,USA,2.0,2011.0,0,15,
|Semiconductors|,operating,ISR,5.0,2004.0,0,22,
|Biotechnology|,operating,USA,2.0,2009.0,0,17,
|Interest Graph|Social Media|Communities|Mobile|,operating,USA,1.0,2011.0,0,15,
|Software|,closed,USA,1.0,2010.0,0,16,
|Medical|,operating,USA,1.0,1991.0,0,35,
|Health and Wellness|,operating,USA,1.0,2004.0,0,22,
|Software|Aerospace|Medical Devices|Manufacturing|Technology|Energy|,operating,USA,1.0,1995.0,0,31,
|Mobile|,operating,USA,1.0,1995.0,0,31,
|Web Development|Nonprofits|,operating,IRL,1.0,2006.0,0,20,
|Advertising|,acquired,USA,6.0,2005.0,1,21,
|Clean Technology|,operating,USA,2.0,1989.0,0,37,
|Retail|Analytics|Mobile|,operating,BEL,1.0,2011.0,0,15,
|Graphics|,operating,KOR,1.0,2013.0,0,13,
|Biotechnology|,operating,CAN,9.0,2004.0,0,22,
Unknown,operating,USA,1.0,2010.0,0,16,Unknown
|Startups|Apps|Mobile|,closed,ISR,2.0,2010.0,0,16,
|Biotechnology|,operating,USA,1.0,2009.0,0,17,
|Distribution|Smart Grid|Web Hosting|,operating,USA,1.0,2001.0,0,25,
|Biotechnology|,operating,USA,1.0,2012.0,0,14,
|Biotechnology|,operating,USA,2.0,2011.0,0,15,
|Finance|Parenting|Babies|Curated Web|,closed,,1.0,2008.0,0,18,
|Biotechnology|,operating,USA,3.0,2006.0,0,20,
|Hardware + Software|,operating,USA,1.0,2000.0,0,26,
|Cloud Computing|Cloud Data Services|Analytics|,operating,BEL,6.0,2008.0,0,18,
|E-Commerce|,operating,USA,3.0,2008.0,0,18,
|Technology|Marketing Automation|Brand Marketing|Enterprise Software|,operating,USA,3.0,2010.0,0,16,
|Health Care|Health and Wellness|,operating,USA,1.0,2011.0,0,15,
|Finance|,operating,USA,3.0,2011.0,0,15,
|Biotechnology|,closed,USA,2.0,1989.0,0,37,
|Health Care|,operating,USA,3.0,1979.0,0,47,
|Cloud Data Services|Hardware + Software|Medical Devices|Child Care|Mobile Health|,operating,,2.0,2012.0,0,14,
|Curated Web|,closed,DEU,1.0,2005.0,0,21,
|Nanotechnology|,operating,USA,2.0,2008.0,0,18,
|Social Media|Software|,operating,USA,1.0,2014.0,0,12,
|Legal|,operating,USA,4.0,2007.0,0,19,
|Public Relations|,operating,USA,1.0,2001.0,0,25,
|Biotechnology|,operating,GBR,3.0,2007.0,0,19,
|Semiconductors|,operating,AUT,1.0,1981.0,0,45,
|Software|,operating,USA,1.0,1998.0,0,28,
Unknown,acquired,USA,1.0,1985.0,1,41,Unknown
|Clean Technology|,operating,USA,1.0,1987.0,0,39,
|Curated Web|,operating,USA,2.0,2012.0,0,14,
|Real Estate|,operating,USA,1.0,2013.0,0,13,
|Education|,operating,,1.0,1998.0,0,28,
|Transportation|Software|,operating,IRL,2.0,2000.0,0,26,
|Consulting|,closed,USA,1.0,1972.0,0,54,
|Games|,operating,CHN,1.0,2008.0,0,18,
|Health Care|,operating,USA,2.0,2012.0,0,14,
|Biotechnology|,operating,CHE,1.0,2005.0,0,21,
|Networking|Retail|Photography|Curated Web|,operating,USA,1.0,1999.0,0,27,
|Medical|,operating,USA,1.0,2002.0,0,24,
|Television|Digital Signage|Software|,acquired,USA,1.0,1982.0,1,44,
|Chemicals|Renewable Energies|Clean Technology|,operating,USA,10.0,2003.0,0,23,
|Software|Corporate Training|,operating,USA,1.0,2013.0,0,13,
|Virtual Currency|General Public Worldwide|,closed,,1.0,2014.0,0,12,
|Consulting|,acquired,USA,1.0,1968.0,1,58,
|Health Care|Biotechnology|,operating,USA,7.0,2000.0,0,26,
|Software|,operating,USA,1.0,2009.0,0,17,
|Web Hosting|,closed,USA,2.0,2004.0,0,22,
|Semiconductors|,operating,USA,3.0,2002.0,0,24,
|Artificial Intelligence|Knowledge Management|,operating,,1.0,2014.0,0,12,
|Health Care|,operating,USA,5.0,2007.0,0,19,
|Biotechnology|,operating,USA,1.0,2008.0,0,18,
|Software|,operating,GBR,1.0,2008.0,0,18,
|Advertising|,operating,USA,1.0,2008.0,0,18,
|Big Data Analytics|Predictive Analytics|Analytics|Insurance|Finance Technology|Financial Services|Enterprise Software|,operating,CAN,1.0,2013.0,0,13,
|Messaging|,operating,IRL,1.0,1999.0,0,27,
|Media|Internet|Big Data|SaaS|Analytics|,acquired,USA,3.0,2010.0,1,16,
|Biotechnology|,closed,USA,3.0,2008.0,0,18,
|Cloud Computing|Enterprise Software|,operating,USA,3.0,2006.0,0,20,
|Biotechnology|,operating,USA,4.0,2005.0,0,21,
|Software|,operating,USA,2.0,2004.0,0,22,
|E-Commerce|,operating,UGA,1.0,2013.0,0,13,
|Video|,operating,,1.0,2014.0,0,12,
Unknown,operating,USA,1.0,2013.0,0,13,Unknown
|Biotechnology|,operating,USA,2.0,2011.0,0,15,
|Internet|E-Commerce|,operating,USA,2.0,1983.0,0,43,
|Web Hosting|,operating,USA,1.0,2004.0,0,22,
|Video|Semiconductors|,acquired,USA,2.0,2001.0,1,25,
|Information Security|Online Identity|Identity|Software|Biometrics|Mobile|,operating,USA,2.0,2014.0,0,12,
|Advertising|,closed,USA,2.0,2007.0,0,19,
|Biotechnology|,operating,USA,1.0,2006.0,0,20,
|Web Hosting|,operating,USA,1.0,2011.0,0,15,
|Mobile Security|Privacy|Wireless|Security|,operating,USA,3.0,2005.0,0,21,
|Photography|,closed,,1.0,2011.0,0,15,
|Biotechnology|,operating,USA,2.0,2001.0,0,25,
|Social Media Marketing|Enterprise Software|Software|,operating,HRV,1.0,2012.0,0,14,
|Health and Wellness|,operating,USA,1.0,1992.0,0,34,
|Mobile|,operating,USA,1.0,1998.0,0,28,
|Analytics|Clean Technology|Water Purification|Biotechnology|,operating,USA,3.0,2005.0,0,21,
|Design|,operating,CHL,1.0,2011.0,0,15,
|Consumer Goods|Wine And Spirits|E-Commerce|,operating,,2.0,2013.0,0,13,
|Hardware + Software|,operating,GBR,1.0,1992.0,0,34,
|Recruiting|Software|,operating,USA,1.0,2014.0,0,12,
|Finance|,acquired,USA,2.0,2000.0,1,26,
|Biotechnology|,acquired,USA,1.0,2006.0,1,20,
|Semiconductors|,closed,USA,1.0,1996.0,0,30,
|Fashion|,operating,USA,1.0,2013.0,0,13,
|Robotics|Life Sciences|Business Services|,operating,CHE,1.0,2011.0,0,15,
|Manufacturing|,operating,CAN,1.0,2010.0,0,16,
|Biotechnology|,operating,USA,2.0,2007.0,0,19,
|Internet|SEO|Services|Public Relations|Social Media|Consulting|,operating,GBR,1.0,2008.0,0,18,
|Biotechnology|,operating,USA,1.0,2007.0,0,19,
|Advertising|,operating,,1.0,2012.0,0,14,
|Biotechnology|,closed,USA,1.0,2008.0,0,18,
|Consulting|,operating,USA,1.0,2012.0,0,14,
|Mobile|,operating,USA,1.0,2011.0,0,15,
|Mobile|E-Commerce|SaaS|Non Profit|Nonprofits|,operating,USA,1.0,2011.0,0,15,
|Hospitality|,operating,USA,1.0,2014.0,0,12,
|Biotechnology|,operating,USA,2.0,1999.0,0,27,
|Biotechnology|,operating,USA,1.0,2013.0,0,13,
|Social Network Media|News|Blogging Platforms|Social Media|,operating,,1.0,2013.0,0,13,
|Nanotechnology|,operating,EST,1.0,2010.0,0,16,
Unknown,operating,,2.0,2010.0,0,16,Unknown
|Medical|,operating,USA,1.0,2013.0,0,13,
|Health Care|,operating,USA,1.0,2001.0,0,25,
|Machine Learning|Computer Vision|Analytics|Internet of Things|Security|,operating,USA,4.0,2011.0,0,15,
Unknown,operating,CHN,2.0,2011.0,0,15,Unknown
|Game|Advertising Exchanges|SaaS|Mobile Advertising|,operating,TUR,1.0,2013.0,0,13,
|Education|,operating,USA,1.0,2006.0,0,20,
|Databases|Startups|Recruiting|Finance|,operating,USA,2.0,2010.0,0,16,
|Physicians|Medical Devices|mHealth|Medical|Venture Capital|Crowdfunding|Finance|,operating,USA,2.0,2013.0,0,13,
|Mobile|Entertainment|Apps|Video Streaming|Music|,operating,LBN,2.0,2011.0,0,15,
|Advertising|Local|Services|Reviews and Recommendations|Curated Web|,operating,USA,9.0,1995.0,0,31,
|Biotechnology|,operating,USA,1.0,2012.0,0,14,
|Health and Wellness|,operating,USA,1.0,2007.0,0,19,
|Biotechnology|,acquired,USA,2.0,2003.0,1,23,
|Health Care|,operating,USA,6.0,2005.0,0,21,
|iPad|Venture Capital|Audio|iPhone|iOS|Technology|News|,operating,USA,2.0,2010.0,0,16,
Unknown,operating,USA,1.0,2013.0,0,13,Unknown
|Venture Capital|Finance|,operating,USA,1.0,2012.0,0,14,
|Software|,operating,CAN,1.0,1984.0,0,42,
|Software|,acquired,USA,1.0,2007.0,1,19,
|Hardware + Software|,operating,USA,1.0,2011.0,0,15,
|Biotechnology|,operating,CHN,1.0,1994.0,0,32,
|Medical|,operating,,1.0,1994.0,0,32,
|Collaboration|Video|Games|,operating,ISR,2.0,2006.0,0,20,
|Jewelry|Handmade|E-Commerce|,operating,IND,2.0,2011.0,0,15,
|Consumer Goods|E-Commerce|Retail|,operating,SWE,1.0,2007.0,0,19,
|Health Care|,operating,USA,3.0,2008.0,0,18,
Unknown,operating,USA,1.0,2012.0,0,14,Unknown
|Startups|Apps|Health and Wellness|Pets|,operating,ESP,2.0,2012.0,0,14,
|Biotechnology|,operating,USA,1.0,2011.0,0,15,
|Virtual Worlds|Content|Graphics|3D|Games|,operating,USA,1.0,2008.0,0,18,
|Music|Presentations|Video|Photography|,operating,USA,3.0,2006.0,0,20,
|Graphics|Entrepreneur|Finance|Crowdfunding|Curated Web|,operating,JPN,2.0,2011.0,0,15,
|Craft Beer|,operating,USA,1.0,2011.0,0,15,
|Chat|Messaging|Advertising|Mobile|Social Media|,operating,,6.0,2012.0,0,14,
|Real Estate|,operating,CHN,4.0,2007.0,0,19,
|Media|Software|,acquired,USA,3.0,2008.0,1,18,
|Genetic Testing|Biotechnology|Bioinformatics|Medical|,operating,USA,1.0,2014.0,0,12,
|Robotics|Games|Entertainment|Cars|Artificial Intelligence|Consumer Electronics|Hardware + Software|,operating,USA,2.0,2010.0,0,16,
|Software|,operating,USA,1.0,2010.0,0,16,
|Non Profit|,operating,USA,1.0,1982.0,0,44,
|Fashion|,operating,,1.0,2013.0,0,13,
Unknown,operating,USA,1.0,2009.0,0,17,Unknown
|Finance|,operating,IND,1.0,2009.0,0,17,
|Fashion|,operating,USA,1.0,2013.0,0,13,
|E-Commerce|,operating,TUR,2.0,2011.0,0,15,
|iPhone|Hardware + Software|,operating,AUS,2.0,2012.0,0,14,
|Biotechnology|,operating,USA,1.0,2011.0,0,15,
|Hardware + Software|,operating,CAN,1.0,2007.0,0,19,
|Biotechnology|,operating,USA,3.0,2009.0,0,17,
|Semiconductors|,acquired,,3.0,2006.0,1,20,
|Facebook Applications|Twitter Applications|Software|,operating,USA,1.0,2008.0,0,18,
|Social Media|,operating,USA,3.0,2012.0,0,14,
|Online Dating|,operating,USA,2.0,2014.0,0,12,
|Apps|Chat|Messaging|,operating,USA,1.0,2014.0,0,12,
|Opinions|Private Social Networking|Networking|Social Network Media|Identity|Social Media|,closed,USA,1.0,2010.0,0,16,
|Hardware + Software|,operating,USA,1.0,2013.0,0,13,
|Apps|Brand Marketing|Sales and Marketing|Search|,operating,ESP,1.0,2006.0,0,20,
|Hardware + Software|,operating,USA,2.0,2011.0,0,15,
|E-Commerce|,operating,,1.0,2010.0,0,16,
|Collaborative Consumption|Marketplaces|Social Media|E-Commerce|,operating,USA,1.0,2013.0,0,13,
|Consumer Internet|Curated Web|,operating,CAN,1.0,2011.0,0,15,
|Information Technology|Curated Web|,acquired,USA,9.0,1999.0,1,27,
|Software|,operating,SWE,1.0,2006.0,0,20,
Unknown,operating,GBR,1.0,2011.0,0,15,Unknown
|Apps|Social Media|Email|SaaS|Software|Gambling|Infrastructure Builders|Promotional|Sales and Marketing|Advertising|,operating,GBR,1.0,2012.0,0,14,
|Android|iPhone|Apps|Mobile|Real Time|Sports|,closed,CHL,2.0,2011.0,0,15,
|Energy|Gas|Oil|,operating,GBR,1.0,1992.0,0,34,
|Biotechnology|,operating,USA,1.0,2012.0,0,14,
|Local Based Services|Twitter Applications|Marketplaces|Databases|Location Based Services|Real Time|Wireless|Classifieds|Mobile|,operating,USA,4.0,2010.0,0,16,
|Software|,acquired,GBR,4.0,1998.0,1,28,
|Hardware + Software|,operating,GBR,1.0,1999.0,0,27,
|Nanotechnology|,operating,USA,6.0,2006.0,0,20,
|Fitness|Travel|E-Commerce|Digital Media|Fashion|,operating,IND,1.0,2012.0,0,14,
|Games|,operating,USA,2.0,2013.0,0,13,
|Health Care|,closed,USA,1.0,2004.0,0,22,
|Health Care|Biotechnology|,operating,USA,1.0,2004.0,0,22,
|Biotechnology|,operating,USA,1.0,2007.0,0,19,
|Reputation|Reviews and Recommendations|Social Media|,closed,USA,1.0,2008.0,0,18,
|Software|,operating,USA,1.0,1999.0,0,27,
|Biotechnology|,operating,USA,1.0,2008.0,0,18,
|Data Integration|Semantic Search|Big Data|,operating,FRA,1.0,1999.0,0,27,
|Games|,operating,GBR,1.0,2008.0,0,18,
|Biotechnology|,operating,USA,1.0,2012.0,0,14,
|Biotechnology|,operating,USA,4.0,2010.0,0,16,
|Software|,closed,USA,4.0,1979.0,0,47,
|Analytics|,operating,SGP,1.0,2013.0,0,13,
|Networking|Software|,operating,,1.0,2011.0,0,15,
|Media|E-Commerce|Software|,operating,FRA,1.0,2011.0,0,15,
|Enterprise Software|,operating,IND,1.0,2011.0,0,15,
|Public Relations|,operating,USA,1.0,2014.0,0,12,
|Software|,operating,USA,2.0,2007.0,0,19,
|Semiconductors|,operating,GBR,2.0,2010.0,0,16,
|Teachers|Nutrition|Psychology|Health and Wellness|,operating,HKG,1.0,2002.0,0,24,
|Events|Browser Extensions|Android|iPhone|Productivity Software|Utilities|Mobile|,operating,ISR,2.0,2011.0,0,15,
|Clean Technology|,operating,,1.0,2009.0,0,17,
